Not sturdy,"
  Not sturdy doesn’t fit well in ears. It falls off from ears while walking
",3.0 out of 5 stars,Avi
They’re alright but the sound is great,"
  The case started to turn yellow after only a little bit of use, only kept them in my pockets
",3.0 out of 5 stars,Amazon Customer
Good,"
  As expected, a must have earplugs.
",5.0 out of 5 stars,SW
Great product.  Fast delivery,"
  Great product.  Fast delivery.
",5.0 out of 5 stars,Dessi
Not consistantly made,"
  Not consistantly made, mine were not the same on each side
",1.0 out of 5 stars,J
Good headphones,"
  Love these
",5.0 out of 5 stars,rachel
Does not pare  to my phone,"
  Does not pare to my phone want a refund now
",1.0 out of 5 stars,William Wensel
Awesome,"
  Awesome
",5.0 out of 5 stars,Ryan Gagnon
These Airpods are amazing,"
  There was absolutely nothing that I disliked. I love these airpods and their amazing. Great product.
",5.0 out of 5 stars,Dylan
AirPods,"
  These are great. Best headphones I’ve ever owned.
",5.0 out of 5 stars,Ashlee Hastings
My Left One is starting to not work,"
  the left one can only be heard when the phone volume is all the way up.
",3.0 out of 5 stars,Elizabeth E. Miruzzi-Ross
Good product just overpriced,"
  Good earpiece! Prices a bit high , not noise cancellation
",3.0 out of 5 stars,Jaime D. Lau Reyna
It’s Apple,"
  It’s vey good
",5.0 out of 5 stars,DP
Getting what you pay for,"
  I paid for the wireless charger and I got the old model
",1.0 out of 5 stars,Amazon Customer
Excelente!,"
  Simplicidad, con sólo acercar los AirPods al IPhone ya se puede comenzar a utilizarlos.
",5.0 out of 5 stars,Diego Rodríguez
Great Purchase,"
  I love that they work and the battery life lasts a while.
",4.0 out of 5 stars,Ztajia
great,"
  very nice
",5.0 out of 5 stars,Derrick Stewart
Love them,"
  Great buy
",5.0 out of 5 stars,Amazon Customer
is good,"
  good work
",5.0 out of 5 stars,egg
Buy it it’s worth it,"
  It’s long lasting pretty good base it’s pretty cool
",4.0 out of 5 stars,Ur_highness_Queen888
Airpods,"
  These are worth the price! Best ear phones I have ever owned!!!
",5.0 out of 5 stars,Amy Wells
Awesome,"
  Great pods!
",5.0 out of 5 stars,Amazon Customer
Good,"
  Good
",5.0 out of 5 stars,carlos
Does not get easier than this,"
  Easy setup and easy connection.
",5.0 out of 5 stars,Edwin Ignacio
They are great,"
  Honestly I don’t know how to do the noise canceling thingy but everything is great
",5.0 out of 5 stars,Geicdbkn
Son likes,"
  .My son is very happy with them.
",5.0 out of 5 stars,Amazon Customer
goodness dude,"
  it was goodness
",5.0 out of 5 stars,Amazon Customer
Works great,"
  Works great
",5.0 out of 5 stars,Brian Hill
No noises very  Good good,"
  Is the best one very good very good
",4.0 out of 5 stars,Cesar
Work great,"
  Bought these to cut the cord.  They work well.
",5.0 out of 5 stars,Amazon Customer
Great product,"
  The grand children love them, no complaints
",5.0 out of 5 stars,Linda eubanks
Yerp,"
  Comfy and easy to use
",5.0 out of 5 stars,Jalen Jones
Not bad if I say so myself 🤓,"
  Bro this ain’t bad 🤭
",5.0 out of 5 stars,It’s me Mario 
Happy,"
  Received them right before Christmas! Had one happy boy Christmas Day
",5.0 out of 5 stars,Amazon Customer
FALSE ADVERTISEMENT,"
  This was NOT wireless AirPods. So disappointed
",1.0 out of 5 stars,Nataly D
Brand new,"
  Just what I ordered! Perfect :)
",5.0 out of 5 stars,Amazon Customer
No,"
  Perfect
",5.0 out of 5 stars,Joe S.
I’ve had little to no problems so far,"
  I like the fast shipping and great quality
",5.0 out of 5 stars,Hunter
Karen,"
  Karen stop yelling at the manager
",1.0 out of 5 stars,TGold
Damaged!,"
  Left side did not even work.
",1.0 out of 5 stars,Janitza
Great,"
  Work great!
",5.0 out of 5 stars,Amazon Customer
Not good,"
  Item came and wouldn’t pair with my iPhone or show up on my phone
",1.0 out of 5 stars,Madi
Works great and is as advertised!,"
  Works great and was as advertised!
",4.0 out of 5 stars,Matt Craig
Great sound,"
  Got it for my daughter/ she loves it
",5.0 out of 5 stars,Jude
Great Quality,"
  Got it for my wife & she absolutely loves it. Highly recommended
",5.0 out of 5 stars,Amanda Brodie 
good,"
  It's great. It works
",5.0 out of 5 stars,slayter r.
Good price,"
  Good song quality 🙃
",5.0 out of 5 stars,Rafael Clever Sommerlatte Falcao
Calidad 0,"
  No suena bien para el precio
",1.0 out of 5 stars,Fernando Oriol cuesta
Good,"
  Good
",4.0 out of 5 stars,yiu  m seto
Good product,"
  Best quality
",5.0 out of 5 stars,Harpal singh
Great sound,"
  Great product.  Perfect functionality
",5.0 out of 5 stars,Shaun
Good to use,"
  Same as the one in the apple store
",5.0 out of 5 stars,FYI Samy
sometimes I think Battery life is not that long but looks ok,"
  This Air Pods seems to be working fine with no issue.
",5.0 out of 5 stars,Romel
Regalo,"
  Me gusto porque con ellos no tengo que estar con los cables
",5.0 out of 5 stars,Jose German Soto
My mothers day gift,"
  Amazing
",5.0 out of 5 stars,Paula
randomly broke,"
  they worked good, until they randomly stopped working after 3 months.
",1.0 out of 5 stars,jodie
......,"
  only the right side works and sometimes the left side unloads in thirty minutes
",2.0 out of 5 stars,Adrian
Gen 2 Airpods,"
  amazing!! so happy w my purchase!
",5.0 out of 5 stars,Carleigh Minor
AMAZING,"
  These are perfect! Amazing sound!
",5.0 out of 5 stars,Ian
The product works,"
  Air pods work great
",5.0 out of 5 stars,William Henighan
Bag for your buck,"
  They work amazing and I use them every day
",5.0 out of 5 stars,Parker Johnson
Great,"
  Great
",5.0 out of 5 stars,malayshia
Nice,"
  Nice
",5.0 out of 5 stars,Amazon Customer
Buy them it’s worth it,"
  They worked great
",5.0 out of 5 stars,Shannon Meek
Great Product,"
  Great product.
",5.0 out of 5 stars,Karen English
good product,"
  good product
",5.0 out of 5 stars,Mile 
Easier to hear better 👍,"
  Works great & great product
",5.0 out of 5 stars,WILSON
Excellent product,"
  Excellent product
",5.0 out of 5 stars,Thelma Moreno
Mostdope,"
  Use erryday at the gym they no fall out and sound beautiful
",5.0 out of 5 stars,Nick Fischer
Buy a case because it dents easily,"
  Really good
",5.0 out of 5 stars,Fyne1p
Gnarly,"
  They are a good headphone just a little pricey and they get dirty fast
",4.0 out of 5 stars,Andrew Nolley
Happy,"
  Music went walking
",5.0 out of 5 stars,mariano garcia
Broken and damaged,"
  I opened them and the airpods were already scratched and dirty???? Like what you doing apple
",1.0 out of 5 stars,samee Ali subzwari
Awesome,"
  These are amazing! Work just like expected
",5.0 out of 5 stars,Bernice Garza
Love it,"
  Love the wireless when I’m working.
",5.0 out of 5 stars,Patricia Schultz
Received the order a day late but I'm happy overall,"
  Great wireless headphones!
",4.0 out of 5 stars,George Kimura
Great buy!,"
  Very happy with my purchase.
",5.0 out of 5 stars,Nancy Fournier
Apple AirPods,"
  Apple AirPods
",5.0 out of 5 stars,Thomas Walters
In love with these,"
  I’m loving these. Although I wish I could double tap to answer FaceTime!!
",5.0 out of 5 stars,Sofeya Graham
Good quality,"
  This AirPod is really convenient. My husband and I are really like it.
",5.0 out of 5 stars,CH
Excellent Service,"
  product received as advertised.
",5.0 out of 5 stars,Kay Wall
Ear fit,"
  The pod does not fit in my ear.
",1.0 out of 5 stars,Dolores McCormick
All good,"
  Very good product
",5.0 out of 5 stars,Tonia n. Terry
Sound Is the best,"
  I’ve been using them so much they are so nice
",5.0 out of 5 stars,Bryce
Apple Airpods,"
  My son loves his airpods..
",5.0 out of 5 stars,Chandra Pulicari
Awesome,"
  Very good quality and actually deliver to your door
",5.0 out of 5 stars,Juan broadnax 
Nice quality,"
  Very nice quality. My daughter loves them
",5.0 out of 5 stars,ELISA SHILES
Good sound,"
  Nice sound!!!
",5.0 out of 5 stars,customer ???
Beyond my expectations,"
  Brand new, unopened AirPods with a lightning cord to charge the case. Perfect!!!
",5.0 out of 5 stars,Tee Simpson
This is a great product! Exactly what was expected.,"
  Exactly what was expected. Great product!  I love Apple products!
",5.0 out of 5 stars,Mugsie
Recommend it,"
  sound quality
",5.0 out of 5 stars,weiqiang
Just what I expected...,"
  I expected nothing less. Apple always seems to deliver!
",5.0 out of 5 stars,JaLeesa Crosby
Average Battery Life,"
  It doesn't last very long but has great sound.
",3.0 out of 5 stars,Amer Mustafa
Airpods,"
  They work great!
",5.0 out of 5 stars,Patricia A Luttrell
Exactly as expected,"
  Got earlier than expected. Everything is perfect.
",5.0 out of 5 stars,DJ
Cool,"
  Cool
",5.0 out of 5 stars,philadelphia
Does not Vance bouse,"
  Does not cancel noise
",5.0 out of 5 stars,A. Masser
Seamless,"
  Product works great, purchasing was seamless.
",5.0 out of 5 stars,Suzanne Johnston
Airpods,"
  Battery life lasts so long, great noise
",5.0 out of 5 stars,David Rosales
Love it,"
  Better than expected. Bought for my son and he loves them, it’s a must have.
",5.0 out of 5 stars,Betty
Muy bueno,"
  Me agrado
",5.0 out of 5 stars,jesus cortes
Great earbuds!,"
  Love these.  They stay in your ear so easily
",5.0 out of 5 stars,Sandra Lake
Good,"
  very good
",5.0 out of 5 stars,Amazon Customer
Perfect!,"
  Authentic! Super high quality.
",5.0 out of 5 stars,Sallie S Bateman
Falls out constantly,"
  Does not stay in good at all
",1.0 out of 5 stars,Dennis c johnson
Sound great,"
  Very satisfied
",5.0 out of 5 stars,Kegan
Not latest model,"
  I returned them because they were not the latest model as advertised
",3.0 out of 5 stars,Amazon Customer
Newest ones out at a great deal!!!,"
  Great Deal!!!
",5.0 out of 5 stars,Larry Anquetil
Too expensive,"
  Too expensive",3.0 out of 5 stars,Kevin Scott
Great sound e battery life!!!,"
  Perfect for all situations!!
",5.0 out of 5 stars,Márcio Alonso
Love them!,"
  Don’t hesitate.... my favorite purchase in 2019.
",5.0 out of 5 stars,Honest Reviewer
Okay for the price,"
  I open them up and the first thing I see is someone’s hair.
",4.0 out of 5 stars,Mckelvey 
Great purchase,"
  Great product
",5.0 out of 5 stars,Jake Cossart
Awesome EarPods!,"
  Love these!!!
",5.0 out of 5 stars,Amazon Customer
Good for calls,"
  I did not like design and how it fits overall 4 stars
",4.0 out of 5 stars,May
IPods loved by my Granddaughter!!,"
  Amazing Apple product! Delivered immediately too!!
",5.0 out of 5 stars,Bonnie
B day gift,"
  Got these for my wife’s b day she absolutely loves them
",5.0 out of 5 stars,Mike
Great purchase,"
  Love these and totally get my use out of them!!
",5.0 out of 5 stars,Jade Brooks
Buy them !!!,"
  JUST PERFECT
",5.0 out of 5 stars,Jaquelin Hernandez
Easy to connect,"
  good product
",5.0 out of 5 stars,Donna Skates
Very convenient.,"
  Very good product.
",5.0 out of 5 stars,Brian E.
Headphone,"
  Good
",5.0 out of 5 stars,Lwea River Nile photo
Good,"
  Excellent
",5.0 out of 5 stars,Homans nian
Perfect teenager gift,"
  Apple you did it again
",5.0 out of 5 stars,Donna Elliott
Airpods,"
  Awesome!
",5.0 out of 5 stars,Louise Fox
GREAT DEAL,"
  GREAT PRICE, PRODUCT AND SHIPPING
",5.0 out of 5 stars,Rhonda
As expected!,"
  Not bad for AirPods
",5.0 out of 5 stars,mirabal23
Airpod are amazing,"
  So love these are my first pari and i love them
",5.0 out of 5 stars,Tina
Charge life is remarkable.,"
  They are amazing.
",5.0 out of 5 stars,Belle
Wireless Charging,"
  I very much prefer the wireless charging over using the cord, it’s just less of a hassle.
",4.0 out of 5 stars,Bryndan Woods
Todo bien,"
  Todo bien con el producto
",5.0 out of 5 stars,Luis
Better bass than most.,"
  They do not fit my ears well. The right one falls off my ear sometime.
",5.0 out of 5 stars,Truong La
Great Product,"
  One of the best wireless headphones i have owned in a long time
",5.0 out of 5 stars,luis
Gift,"
  Friends gift and they love them
",5.0 out of 5 stars,Z. Antoine
Great product,"
  Great product. Not the best if you have small ears.
",5.0 out of 5 stars,jennifer johnson
It’s worth the cost,"
  I liked how it has a long battery life and amazing sound quality
",5.0 out of 5 stars,Carlos Lopez
Easy use,"
  They are great easy to use
",5.0 out of 5 stars,Amazon Customer
Don’t let no nugget snatch them from you and that’s on Period !,"
  I love my AirPods yooo like they are fire I recommend them to everyone who sees these comment .
",5.0 out of 5 stars,Daniel  Gonzalez 😘
Oorah,"
  Oorah
",5.0 out of 5 stars,Manny
Apple user,"
  A good buy.
",5.0 out of 5 stars,Nay
Awesome,"
  Great
",5.0 out of 5 stars,Armando Oliva
El producto llego dañado,"
  El producto llego dañado
",1.0 out of 5 stars,Juan E.
Easy to use and have nice sound!,"
  Love these!
",5.0 out of 5 stars,Amazon Customer
They're as cool as they look,"
  So happy with my purchase. Worth the money and glad I didn't spend it on knock-offs.
",5.0 out of 5 stars,Ari
Great all around headphones,"
  Great all around headphones. Microphone is amazing
",5.0 out of 5 stars,firass halawi
Airpods,"
  Brand new and very good
",5.0 out of 5 stars,Damain Hernandez
good product,"
  it worths it. I love it
",5.0 out of 5 stars,Bugra
Birthday gift for kid,"
  He loves them
",5.0 out of 5 stars,Amazon Customer
Awesome sound quality,"
  I love them!! Awesome sound quality and have very good sound cancellation!!!💯
",5.0 out of 5 stars,brendan
Solid product,"
  Very good
",5.0 out of 5 stars,Nathan
Great headphones,"
  Great headphones
",5.0 out of 5 stars,juanse
Buen producto,"
  Me agrado por comodidad
",5.0 out of 5 stars,Clara I Pena
Apple loves my paycheck,"
  They are okay. It’s Apple so I got them anyway.
",4.0 out of 5 stars,Wyatt Rinehart
Amazing,"
  I looovvveee these for work! They stay charged for so long.
",5.0 out of 5 stars,dogtraining_1o1
It’s amazing,"
  I love it
",5.0 out of 5 stars,Darielis Fernandez
Music,"
  My son is really loving it
",5.0 out of 5 stars,PC
Amazing product,"
  Amazing product
",5.0 out of 5 stars,Stephen Arambarri
Great quality,"
  Awesome to have when you at work
",5.0 out of 5 stars,Vicente argueta 
Great product,"
  Really easy and fun to use
",5.0 out of 5 stars,Dawn
Air Pods,"
  Highly suggest if you haven’t bought wireless earbuds!
",5.0 out of 5 stars,Monday Walker
These are great!,"
  Love the sound!
",5.0 out of 5 stars,Marcus Smart
Buy,"
  Great purchase!
",5.0 out of 5 stars,jay
Nice,"
  Great
",5.0 out of 5 stars,Daryl Andrews
Nice,"
  Best
",5.0 out of 5 stars,datta
